"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City","Location"
"s1bx","Kakatoo Restaurant (Nu Sentral","Chicken","3.1","(37)","Kuala Lumpur",""
"j1gt","Western - Quizinn NU Sentral","Seafood","4.9","(15)","Kuala Lumpur",""
"o8dr","B.BAP ON THE GO","Korean","4.6","(500+)","Kuala Lumpur",""
"ogid","One Piece Onigirazu (Nu Sentral)","Seafood","4.7","(62)","Kuala Lumpur",""
"wrm1","Costa Coffee (Q Sentral)","Beverages","4.7","(3)","Kuala Lumpur",""
"x5jl","37COCOLAB","Beverages","4.7","(84)","Kuala Lumpur",""
"c9ry","Chicken Rice - Quizinn NU Sentral","Chicken","4.6","(100+)","Kuala Lumpur",""
"xcxx","SHERIZAS FOOD REALM - BOLLYWOOD TADKA","Chicken","3.6","(100+)","Kuala Lumpur",""
"p9u7","Restaurant Tazyeen","Middle Eastern","4.6","(100+)","Kuala Lumpur",""
"q4lv","Mr. Tuk Tuk (Nu Sentral)","Thai","4.7","(1000+)","Kuala Lumpur",""
"r6cg","Cong Caphe (Nu Sentral)","Coffee","4.7","(54)","Kuala Lumpur",""
"rn6b","Ayam Penyet AP Nu Sentral","Malaysian","4.5","(84)","Kuala Lumpur",""
"m2bi","Dindigul Thalappakatti","Indian","4.3","(1000+)","Kuala Lumpur",""
"eo3x","MBG Fruits (NU Sentral) (Resto)","Asian","4.9","(15)","Kuala Lumpur",""
"q3av","Aroii Thai Bowl Noodle & Street Food (Nu Sentral Mall)","Thai","4.7","(100+)","Kuala Lumpur",""
"n5fp","Gem Restaurant","Indian","4.4","(100+)","Kuala Lumpur",""
"u2rf","KEDAI KOPI MALAYA @ KL SENTRAL","Malaysian","4.3","(35)","Kuala Lumpur",""
"t6f6","GSC (NU Sentral)","Cakes","4.9","(100+)","Kuala Lumpur",""
"n0ie","My Mama's Kitchen","Indian","4.2","(500+)","Kuala Lumpur",""
"w0zc","Haagen Dazs (NU Sentral)","Beverages","4.9","(67)","Kuala Lumpur",""
"uy54","Mama Bento","Asian","3","(16)","Kuala Lumpur",""
"nlls","Oh Yeah Banana Leaf (Brickfields)","Malaysian","3.8","(2)","Kuala Lumpur",""
"w6g5","O'Briens Irish Sandwich Cafe (Nu Sentral)","Sandwiches","4.8","(100+)","Kuala Lumpur",""
"p4nr","Aariyabhavan","Indian","4.5","(1000+)","Kuala Lumpur",""
"joc1","Seni Sattisorru (Petaling Jaya)","Indian","4.5","(47)","Kuala Lumpur",""
"v7ha","MOGHUL MAHAL RESTAURANT (Brickfield)","Middle Eastern","4.2","(100+)","Kuala Lumpur",""
"c2dp","Restoran Sri Paandi","Indian","4.5","(500+)","Kuala Lumpur",""
"n2kr","Baba Low (Bangsar Utama)","Malaysian","4.6","(100+)","Kuala Lumpur",""
"ktp3","FAMOUS HUSSAIN NASI KANDAR","Malaysian","4.3","(100+)","Kuala Lumpur",""
"q8va","Restoran Jaya (Brickfields)","Malaysian","4.2","(1000+)","Kuala Lumpur",""
"n5ma","Restoran Rk Nabilaa Maju","Malaysian","4.1","(1000+)","Kuala Lumpur",""
"t2mm","Restoran Chat Masala (pure vegetarian)","Indian","4.4","(1000+)","Kuala Lumpur",""
"nimq","Restoran Anak Baba","Malaysian","4.8","(5)","Kuala Lumpur",""
"m2xp","Singh Chapati House","Indian","4.1","(3000+)","Kuala Lumpur",""
"u5kq","Legend's Claypot Briyani","Briyani","4.6","(100+)","Kuala Lumpur",""
"k8yl","Nammaveedu vasanta bhavan","13655 min","4.5","(100+)","Kuala Lumpur",""
"mci8","Bricks Factory Cafe","Malaysian","5","(14)","Kuala Lumpur",""
"q8ik","Adyar Ananda Bhavan A2B: High Class Indian Veg Restaurant (Brickfields)","Chicken","4.3","(500+)","Kuala Lumpur",""
"p3zl","Indian Spices Village (Bangsar)","Indian","4.5","(1000+)","Kuala Lumpur",""
"zcbk","Wak Satay in Bangsar","Western","4.9","(34)","Kuala Lumpur",""
"zhdh","Pizza town","Pizza","4.4","(57)","Kuala Lumpur",""
"z021","Star Kebab","Middle Eastern","4.9","(46)","Kuala Lumpur",""
"s4hj","Restoran Fathima","Roti Canai","4.3","(100+)","Kuala Lumpur",""
"kgfu","Nadia Cafe (Wisma Leopad)","Vegetarian","4","(13)","Kuala Lumpur",""
"u9ls","Nasi Kandar Rasmeena","Chicken","4.6","(5000+)","Kuala Lumpur",""
"nyw9","Ah goh Restoran","Chinese","4.4","(500+)","Kuala Lumpur",""
"ybca","Unkle Canai (Kampung Attap)","Malaysian","4.9","(90)","Kuala Lumpur",""
"e2sp","Maria's Steakcafe (Bangsar)","Pasta","3.7","(35)","Kuala Lumpur",""
"n9fp","Gandhi's Vegetarian Restaurant","Vegetarian","4.6","(500+)","Kuala Lumpur",""
"emsn","NARATHIWAT KITCHEN","Fried Rice","4.6","(100+)","Kuala Lumpur",""
"g99h","MY81 HYDERABAD DUM BIRYANI","Indian","4.5","(100+)","Kuala Lumpur",""
"l9zm","Heritage One Station","Chicken","4.5","(500+)","Kuala Lumpur",""
"xuwd","Gridiron Sports Cafe & Lounge","Pizza","4.3","(78)","Kuala Lumpur",""
"xdw7","Nasi kandar @ Fathima","Chicken","4.6","(500+)","Kuala Lumpur",""
"ff7p","INDIA GATE (Bangsar)","Indian","4.5","(100+)","Kuala Lumpur",""
"zeu9","Taco Bell (Bangsar)","Chicken","4.4","(500+)","Kuala Lumpur",""
"m5ko","Devi's Corner Restaurant (Bangsar)","Malaysian","4.3","(4000+)","Kuala Lumpur",""
"m7mp","Rock Bottom (Bangsar)","Briyani","4.6","(100+)","Kuala Lumpur",""
"sf34","Peep Cofee (Bangsar Baru)","Desserts","3.8","(3)","Kuala Lumpur",""
"x7ti","Pasta Ria (Bangsar Village)","Pasta","4.3","(100+)","Kuala Lumpur",""
"kfy5","La Chica Mexican Grill - Bangsar","Western","3.8","(2)","Kuala Lumpur",""
"i2bu","Mahalo Kasih Poke Bowl (Bangsar Village)","Healthy","3.2","(44)","Kuala Lumpur",""
"qdo6","Kind Kones - Bangsar Village I","Desserts","4.4","(17)","Kuala Lumpur",""
"g4au","TIPSY JUNCTION @ BANGSAR","Middle Eastern","4.5","(48)","Kuala Lumpur",""
"id9a","Lucky Toast @ Bangsar","Sandwiches","4.9","(21)","Kuala Lumpur",""
"kjr9","VINNY JEYAA","Malaysian","4.5","(100+)","Kuala Lumpur",""
"o2hk","Simply Green Salad (Bangsar Village )","Wraps","4.7","(100+)","Kuala Lumpur",""
"oln2","Sri Nirwana Maju (Bangsar)","Indian","5","(4)","Kuala Lumpur",""
"r2mz","Frozen (Bangsar)","Desserts","4.9","(15)","Kuala Lumpur",""
"s6nz","Original Penang Kayu Nasi Kandar (Bangsar)","Nasi Kandar","4.4","(100+)","Kuala Lumpur",""
"ubu5","RK Kitchen","Indian","3.4","(13)","Kuala Lumpur",""
"y2hf","Avocadian (Bangsar)","Soups","4.5","(100+)","Kuala Lumpur",""
"etoe","Yat Tong Noodle House","Asian","4.6","(77)","Kuala Lumpur",""
"s5wy","EL MESÓN (Bangsar)","Western","4.9","(100+)","Kuala Lumpur",""
"o2ge","Nasi Kandar Pelita (Bangsar)","Chicken","4.4","(4000+)","Kuala Lumpur",""
"r5jh","Restoran Kembara Corner","Nasi Lemak","4.4","(100+)","Kuala Lumpur",""
"m259","Restoran HM Gani","Indian","5","(1)","Kuala Lumpur",""
"a6so","HiPro (Bangsar Village)","Pancakes & Waffles","4.5","(100+)","Kuala Lumpur",""
"jftq","Bamboo by Canton Boy","Asian","4.8","(9)","Kuala Lumpur",""
"y9sn","RESTORAN YUSOOF & ZAKHIR SDN.BHD.","Malaysian","4.3","(100+)","Kuala Lumpur",""
"ll35","De.Wan 1958 by Chef Wan (Bangsar Shopping Centre)","Malaysian","4.2","(5)","Kuala Lumpur",""
"laao","Cafe Chef Wan Petit BSC","International","5","(3)","Kuala Lumpur",""
"chqi","Ikan Bakar Chong Hwa (Jln petaling, China Town)","Malaysian","4.5","(3)","Kuala Lumpur",""
"ovpp","Good Chicken Rice (Central Market)","Malaysian","3.7","(100+)","Kuala Lumpur",""
"twgf","Chinatown Cendol - Central Market","Malaysian","5","(1)","Kuala Lumpur",""
"y3fn","Green bowl salad bar","Salads","4.9","(100+)","Kuala Lumpur",""
"dp8e","Cafe Dayang Ros","Malaysian","4.1","(11)","Kuala Lumpur",""
"m0bg","Syed Bistro (Bangsar)","Malaysian","4.3","(2000+)","Kuala Lumpur",""
"x6vd","Baristart Coffee Hokkaido - BSC","Asian","2.9","(2)","Kuala Lumpur",""
"p2yn","Restoran Mahbub (Bangsar)","Briyani","4.7","(4000+)","Kuala Lumpur",""
"c1wp","Luck Bros Kopi","Malaysian","3","(48)","Kuala Lumpur",""
"hzbo","Kafe Kafe (Central Market)","Chicken Chop","4.4","(100+)","Kuala Lumpur",""
"hxvg","Restoran Kapitan (Bangsar)","Malaysian","4.7","(61)","Kuala Lumpur",""
"i3mc","Ginger Forever Thai CM","Thai","4.4","(100+)","Kuala Lumpur",""
"af8p","Nutty Apam Balik","Desserts","4.9","(11)","Kuala Lumpur",""
"nm6w","ROBERTO’S 1020 OSTERIA","Italian","4.1","(42)","Kuala Lumpur",""
"evz6","Mac hut @ KitchenCo Bangsar","Pasta","3.6","(12)","Kuala Lumpur",""
"tehi","Crossroad Wraps (KitchenCo)","Wraps","2.7","(19)","Kuala Lumpur",""
"d1ca","My Pasta Box - Bangsar","Asian","3.3","(2)","Kuala Lumpur",""
"jqus","Pasta Mafia (KitchenCo)","Pasta","3.8","(42)","Kuala Lumpur",""
"cwpt","Nom Nom Thai","Thai","3","(1)","Kuala Lumpur",""
"rie7","Warm In The Pot (Bangsar)","Asian","4.4","(7)","Kuala Lumpur",""
"vt8d","Italian Twist (KitchenCo)","Pasta","1.9","(48)","Kuala Lumpur",""
"urng","Bento King (Bangsar)","Japanese","4.6","(8)","Kuala Lumpur",""
"m0es","Restoran Uncle Rahmat (Bangsar)","Malaysian","4.3","(5000+)","Kuala Lumpur",""
"kc42","Fast and Yummy","Middle Eastern","4.8","(100+)","Kuala Lumpur",""
"se64","I Am Geprek Bensu (Kitchenco Bangsar)","Chicken","4.3","(1000+)","Kuala Lumpur",""
"ax1a","The Yard (KitchenCo)","Bread","4.4","(40)","Kuala Lumpur",""
"jhcb","Ceylon Curry Club","Asian","3.2","(27)","Kuala Lumpur",""
"cuou","Pastalina @ KitchenCo","Pasta","3.5","(40)","Kuala Lumpur",""
"n52v","Pasta attack","Pasta","4.8","(36)","Kuala Lumpur",""
"mvmn","Romeo and Linguine","Pasta","2.5","(28)","Kuala Lumpur",""
"hr01","Nasi Lemak Ara Kiri","Chicken","3.6","(100+)","Kuala Lumpur",""
"ubhe","Pesta Pasta ( Kitchen Co Bangsar)","Italian","5","(1)","Kuala Lumpur",""
"ycda","Mala Station (Bangsar)","Asian","5","(11)","Kuala Lumpur",""
"a7yv","Mama Tako & Sushi-KitchenCo Bangsar","Asian","4","(71)","Kuala Lumpur",""
"do7y","Nam Heong Chicken Rice (Jalan Sultan)","Chinese","4.1","(100+)","Kuala Lumpur",""
"c5h2","Restoran Mandala","Sushi","4.6","(100+)","Kuala Lumpur",""
"lq1x","Waaron Kuus","Malaysian","5","(5)","Kuala Lumpur",""
"rjw3","Kathmandu restaurant","Chicken","4.6","(100+)","Kuala Lumpur",""
"xe6b","BASHEER BISTRO","Roti Canai","4.6","(74)","Kuala Lumpur",""
"ht6z","Nikka Kitchen","Chicken","5","(52)","Kuala Lumpur",""
"a8ka","Everest Kitchen Restaurant","Chicken","4.5","(100+)","Kuala Lumpur",""
"vhmn","Haypii Kopii (Jln Petaling,China Town)","Malaysian","4.7","(95)","Kuala Lumpur",""
"owal","The Lankan KL","Chicken","4.3","(100+)","Kuala Lumpur",""
"zkww","Purba (Bangsar)","Noodles","4.4","(100+)","Kuala Lumpur",""
"ljyw","POP'S EATERY BANGSAR","Pasta","4.7","(500+)","Kuala Lumpur",""
"cvh6","Kek Azlina Ina Bangsar","Cakes","2.7","(37)","Kuala Lumpur",""
"lhmn","EATSAPINOY RESTAURANT & CAFE","Rice Dishes","4","(100+)","Kuala Lumpur",""
"t5vz","Bakso padu leleh","Soups","4.5","(100+)","Kuala Lumpur",""
"n9ax","Texas Chicken (Wisma Fui Chiu)","Fast Food","4.4","(2000+)","Kuala Lumpur",""
"ce8u","Nasken Coffee (DBKL)","Beverages","4.9","(14)","Kuala Lumpur",""
"qeky","Pusong Pinoy Cafe","Rice Dishes","3.7","(74)","Kuala Lumpur",""
"okte","Tokyo Street Food (Tang City Food Court)","Japanese","2","(1)","Kuala Lumpur",""
"q8ef","Restoran Sin Lai Ping","Chinese","4.7","(2000+)","Kuala Lumpur",""
"r7jm","4Fingers Crispy Chicken (Masjid Jamek)","Chicken","4.6","(5000+)","Kuala Lumpur",""
"oe9u","The Enclave (Bangsar)","Western","1.9","(2)","Kuala Lumpur",""
"wnqx","OMI (Pavilion Damansara Heights)","Japanese","4.3","(6)","Kuala Lumpur",""
"utp8","Dapur Lokal","Malaysian","4.5","(100+)","Kuala Lumpur",""
"rymf","Woodlands.my Vegetarian Restaurant","Indian","4.3","(500+)","Kuala Lumpur",""
"t31u","Betel Leaf Restaurant - Lebuh Ampang","Malaysian","4.5","(70)","Kuala Lumpur",""
"d0cj","Comfort & Brews","Sandwiches","4.8","(23)","Kuala Lumpur",""
"n1eo","Kader Restaurant","Indian","4.5","(1000+)","Kuala Lumpur",""
"uj6x","Ali, Muthu & Ah Hock Kopitiam (Mid Valley)","Asian","2.6","(14)","Kuala Lumpur",""
"x0wt","MAWAR MERAH SEAFOOD & STEAMBOAT","Fried Rice","4.5","(500+)","Kuala Lumpur",""
"ma0r","Nosh & Co","Malaysian","4.7","(80)","Kuala Lumpur",""
"fxp5","Restoran Sri Visalatchis","Indian","4.5","(64)","Kuala Lumpur",""
"lekm","Karray Western food","Western","4.3","(60)","Kuala Lumpur",""
"bllf","Roti John Reetz KL","Chicken","4.9","(100+)","Kuala Lumpur",""
"tt5r","中国兰州拉面 (China Lanzhou Mee Tarik)","Chinese","3.4","(21)","Kuala Lumpur",""
"wqpn","One Fine Bowl","Healthy","4.6","(100+)","Kuala Lumpur",""
"c4m9","Anjappar Restaurant (Leboh Ampang)","Indian","4.3","(65)","Kuala Lumpur",""
"w4gl","Big Boss HSP","Fried Chicken","4.4","(89)","Kuala Lumpur",""
"nunn","Kenangan Coffee (Midvalley)","Halal","4.7","(63)","Kuala Lumpur",""
"clc3","Nasi Ayam Ibu (Bangsar)","Fried Rice","4.5","(1000+)","Kuala Lumpur",""
"qyo6","Restoran Junior Kuppanna","Indian","2.9","(44)","Kuala Lumpur",""
"omiz","OMG Pizza & Pasta","Pizza","4.2","(46)","Kuala Lumpur",""
"g437","RESTORAN BUNGA RAYA INDAH","Indian","4.4","(100+)","Kuala Lumpur",""
"oumq","Karaikudi Chettinadu Restaurant (Leboh Ampang)","Malaysian","3","(27)","Kuala Lumpur",""
"o7im","Saravanaa Bhavan (Lebuh Ampang)","Indian","4.7","(500+)","Kuala Lumpur",""
"oxn5","GRAND TAIPEI (Damansara City Mall)","Asian","4.9","(13)","Kuala Lumpur",""
"mu5c","Ko Hyang (The Garden)","Korean","4.7","(100+)","Kuala Lumpur",""
"rct5","Chez Choux (Mid Valley)","Asian","5","(1)","Kuala Lumpur",""
"vqjm","ZAFARAN DE CAFE","Fried Rice","4.7","(4000+)","Kuala Lumpur",""
"n2cx","Pho Vietz (Midvalley)","Noodles","4.5","(500+)","Kuala Lumpur",""
"bc2l","Indian Spices Village (Masjid India)","Indian","4","(100+)","Kuala Lumpur",""
"jmw8","Penang Flavours - The Gardens","Noodles","4.7","(100+)","Kuala Lumpur",""
"xzer","Mun Wah Hokkien Mee","Noodles","4.5","(68)","Kuala Lumpur",""
"yid4","Salad Atelier (KL Eco City Mall)","Healthy","4.8","(500+)","Kuala Lumpur",""
"n3kq","Homi Chicken Curry Puff","Curry","4.6","(100+)","Kuala Lumpur",""
"mml6","BURGER SHARK","Burgers","4.8","(100+)","Kuala Lumpur",""
"f3pp","SHAWARMA STATION","Middle Eastern","4.3","(100+)","Kuala Lumpur",""
"dodd","Sangeetha Veg. Restaurant (Palace Hotel Plaza)","Indian","4.1","(40)","Kuala Lumpur",""
"qd4q","Malick's Tomyam & Seafood","Malaysian","4.4","(5000+)","Kuala Lumpur",""
"wvdc","ChaTraMue (Pavilion Damansara Heights)","Beverages","4.8","(7)","Kuala Lumpur",""
"he74","jinjjayoo Korean Food","Rice Dishes","4.8","(2000+)","Kuala Lumpur",""
"r6uj","Eggette Lab (Midvalley)","Sandwiches","4.6","(100+)","Kuala Lumpur",""
"a3cj","Restoran Insaf Signature ( Restoran Insaf Lama)","Briyani","4.5","(100+)","Kuala Lumpur",""
"s3or","Yomie's Rice x Yogurt (The Gardens Mid Valley)","Beverages","4.8","(100+)","Kuala Lumpur",""
"zxxj","Eight Tresure Roasted (Mid Valley Megamall)","Chicken","4.5","(37)","Kuala Lumpur",""
"ok7u","Backlane Hokkien Mee (Popcorn Mid Valley)","Noodles","3.5","(7)","Kuala Lumpur",""
"p5zq","Tokyo Secret (Mid Valley)","Cakes","4.8","(100+)","Kuala Lumpur",""
"xtzu","Huo Jie Malat Hot Pot (火姐麻辣香锅）","Burgers","3.9","(100+)","Kuala Lumpur",""
"s8xw","Boost Juice (Mid Valley Megamall)","Juice","4.8","(100+)","Kuala Lumpur",""
"r33x","Jie Shien 日善 (Japanese Teppanyaki) (Mid Valley) [Non-Halal]","Chinese","4.5","(38)","Kuala Lumpur",""
"x9cg","Restoran Insaf Baru","Briyani","4.9","(100+)","Kuala Lumpur",""
"n9sn","Komugi (Mid Valley)","Cakes","4.8","(90)","Kuala Lumpur",""
"qhjs","Damascus Original","Middle Eastern","3.9","(100+)","Kuala Lumpur",""
"euh2","Hazukido 八月堂 (Mid Valley Megamall)","Bread","4.5","(99)","Kuala Lumpur",""
"vzm7","Hot Pindang Kitchen","Asian","4.3","(10)","Kuala Lumpur",""
"n1ot","Portuguese grill fish","Seafood","4.5","(1000+)","Kuala Lumpur",""
"fcz0","Christine's Bakery - Mid Valley Megamall","Malaysian","4","(34)","Kuala Lumpur",""
"yc52","Dôme (The Gardens)","Malaysian","4.4","(100+)","Kuala Lumpur",""
"e6if","Ayam D'Penyet @ Sogo Foodcourt","Malaysian","4.3","(51)","Kuala Lumpur",""
"sbfk","Bosphorus Doner Kebap - Kunefe","Sandwiches","4.1","(45)","Kuala Lumpur",""
"q2cw","Sepiring (Mid Valley)","Chicken","4.6","(100+)","Kuala Lumpur",""
"jnwi","Ping Min Suan Cai & Fish (评民酸菜鱼）","Healthy","4","(100+)","Kuala Lumpur",""
"l15h","Takoyaki Leleh Bandaraya","Takoyaki","4.9","(86)","Kuala Lumpur",""
"hj5n","Hainanese Express","Chinese","1","(1)","Kuala Lumpur",""
"hbw8","Yolé (Mid Valley)","Desserts","4.9","(19)","Kuala Lumpur",""
"fijh","Big Fat Pork Noodles (Mid Valley)","Noodles","4.9","(7)","Kuala Lumpur",""
"n0ql","UPEH Cafe","Malaysian","4.7","(100+)","Kuala Lumpur",""
"vdkb","Snowflake (Mid Valley)","Bubble Tea","4.8","(100+)","Kuala Lumpur",""
"l2nr","Karaikudi Chettinadu Restaurant","Indian","4.3","(1000+)","Kuala Lumpur",""
"u75i","emart24 (Midvalley 3F) (Restaurant)","Korean","4.4","(100+)","Kuala Lumpur",""
"g444","JIMFOOD (JAKEL MALL)","Porridge","4.5","(91)","Kuala Lumpur",""
"n3iu","MyEureka Snack Bar (Mid Valley Megamall)","Snacks","4.9","(97)","Kuala Lumpur",""
"n3gx","Restoran Ali Maju (Damansara Heights)","Roti Canai","4.4","(1000+)","Kuala Lumpur",""
"zirt","Jomsate","Asian","5","(5)","Kuala Lumpur",""
"mn1h","Squid Boy (Sogo)","Seafood","4.7","(100+)","Kuala Lumpur",""
"vapl","Ayam Gepuk Crispy (Jakel Mall)","Asian","5","(3)","Kuala Lumpur",""
"gcnu","Vioba Cafe","Malaysian","3","(1)","Kuala Lumpur",""
"o0dc","Chulia Street Heritage Kopitiam","Malaysian","4.5","(500+)","Kuala Lumpur",""
"o5dd","Para Thai (Sogo)","Thai","4.6","(100+)","Kuala Lumpur",""
"g15d","D KLASIK CAFE & BISTRO","Asian","4.5","(20)","Kuala Lumpur",""
"vu3j","Carl's Jr. (Mid Valley)","Burgers","4.6","(100+)","Kuala Lumpur",""
"q1eu","DubuYo (Sogo KL)","Korean","4.8","(500+)","Kuala Lumpur",""
"m8ra","Krispy Kreme (Sogo)","Bread","4.6","(500+)","Kuala Lumpur",""
"bbtz","Takoyaki Leleh & Nasi Kukus Pertama Complex","Takoyaki","4.7","(100+)","Kuala Lumpur",""
"c8c7","Ola Lina","Asian","4.2","(100+)","Kuala Lumpur",""
"nmm1","Pampas Reserve Steakhouse","Western","1","(1)","Kuala Lumpur",""
"u0do","Restoran The Yum Me Place","Chinese","4.3","(46)","Kuala Lumpur",""
"d0e3","Bob’s Roast House EFMC (KL)","American","3.9","(23)","Kuala Lumpur",""
"wibr","JIMFOOD (Busana Mara)","Porridge","4.8","(100+)","Kuala Lumpur",""
"m1tz","La Risata Bar Pizzeria Ristorante (Damansara)","Pizza","4.6","(500+)","Kuala Lumpur",""
"gmr5","Nasi Kandar Saddam (Jalan Tuanku Abdul Rahman)","Malaysian","4.4","(500+)","Kuala Lumpur",""
"m0hr","Victoria Station (Medan Damansara)","Western","3.9","(100+)","Kuala Lumpur",""
"trib","Dapur Lesung Berdentoom","Malaysian","2.1","(5)","Kuala Lumpur",""
"x45m","Pondok Nasi Bakar","13650 min","4.7","(12)","Kuala Lumpur",""
"odzz","UFO Bowl","Japanese","5","(42)","Kuala Lumpur",""
"q9tk","Lulu KL (Capsquare)","Shawarma","4.1","(100+)","Kuala Lumpur",""
"s7pf","EKKAMAI @ Batai","Thai","4.8","(100+)","Kuala Lumpur",""
"m0sr","Layali El Sham Restaurant","Middle Eastern","4.6","(100+)","Kuala Lumpur",""
"syok","Nonno’s Pizza EFMC (KL)","Pizza","4","(56)","Kuala Lumpur",""
"krcb","penyetpenyet.com (Busana)","Ayam Penyet","4.5","(500+)","Kuala Lumpur",""
"fhod","Viet badgets","Asian","5","(2)","Kuala Lumpur",""
"nijy","Kafe Asnasia","Malaysian","4.2","(53)","Kuala Lumpur",""
"k97v","Pasta & Rice Co. EFMC (KL)","Italian","2.8","(44)","Kuala Lumpur",""
"qoyq","Texas Wraps Co. (Bangsar) (EFMC)","Asian","2.8","(46)","Kuala Lumpur",""
"xgj7","Cheese Hut","Western","2.9","(50)","Kuala Lumpur",""
"p3gy","Muar Coffee House","Malaysian","4.4","(100+)","Kuala Lumpur",""
"k5fu","Heritage Nasi Lemak EFMC (KL)","Malaysian","1.9","(13)","Kuala Lumpur",""
"sxby","Nasi Lemak by Memang Meow  - Lalaport","Nasi Kukus","4","(4)","Kuala Lumpur",""
"crjz","Container Kebab","Fast Food","4.5","(9)","Kuala Lumpur",""
"twyz","The Toast Spot (Bangsar) (EFMC)","Chinese","4","(100+)","Kuala Lumpur",""
"y6n4","DONQ / Mini One - Mitsui Lalaport KL","Cakes","3.6","(33)","Kuala Lumpur",""
"swts","Restoran Daawat","Indian","4.9","(45)","Kuala Lumpur",""
"zktq","K-Wing (Lalaport BBCC KL)","Chicken","3.8","(70)","Kuala Lumpur",""
"tpe3","Gangnam F-Chicken (Bangsar) (EFMC)","Korean","3.7","(100+)","Kuala Lumpur",""
"b13w","KorFry (Lalaport)","Korean","4.9","(22)","Kuala Lumpur",""
"eaxk","Nam Heong Chicken Rice Since 1938 (Lalaport)","Chicken Rice","3.6","(100+)","Kuala Lumpur",""
"ge2h","Thai Bro Restaurant (Chow Kit)","Thai","5","(2)","Kuala Lumpur",""
"mb4z","Little Italy (Mitsui Lalaport)","Pasta","4.8","(8)","Kuala Lumpur",""
"m4tl","LUCE Osteria Contemporanea","Italian","4.5","(3000+)","Kuala Lumpur",""
"j7vi","Tokyo Bowl Express (Bangsar) (EFMC)","Asian","4","(100+)","Kuala Lumpur",""
"h5xl","Jom Satey Jalan Doraisamy","Satay","4.9","(100+)","Kuala Lumpur",""
"t0dn","Restoran Nabila Corner","Malaysian","4.5","(100+)","Kuala Lumpur",""
"m9w0","Hercaa (Lalaport)","Beverages","4.9","(28)","Kuala Lumpur",""
"q7zb","Bangsar Fish Head (Jalan Dang Wangi)","Fried Rice","4.7","(100+)","Kuala Lumpur",""
"suq9","Street K (Lalaport KL)","Pizza","4.9","(11)","Kuala Lumpur",""
"v2j7","8 Pagi - Lalaport","Coffee","4.9","(8)","Kuala Lumpur",""
"nqeu","Loong Kee Hokkien Mee","Noodles","4.2","(100+)","Kuala Lumpur",""
"cvtm","JJ Chili Pan Mee (Lalaport)","Noodles","4.1","(100+)","Kuala Lumpur",""
"asx5","Little Crepe Master @ LaLaport BBCC","Malaysian","3.9","(4)","Kuala Lumpur",""
"uoyy","CHERMAI EXPRESS","Asian","1","(1)","Kuala Lumpur",""
"kd14","Coco Loca, Coconut Shake (Lalaport)","Beverages","4.2","(100+)","Kuala Lumpur",""
"n2le","Restoran Al Azad","Roti Canai","4.2","(1000+)","Kuala Lumpur",""
"dlxo","Little Wok Fried Rice King (Lalaport)","Fried Rice","3.9","(100+)","Kuala Lumpur",""
"yhys","Memang Meow (Lalaport @ BBCC KL)","Asian","4.7","(54)","Kuala Lumpur",""
"mnzz","Sugar & I - Mitsui Lalaport","Pizza","4.8","(97)","Kuala Lumpur",""
"uedy","Cat & The Fiddle (LaLaport)","Bubble Tea","4.7","(100+)","Kuala Lumpur",""
"onv8","My Kerabu","Malaysian","2.3","(4)","Kuala Lumpur",""
"h0cb","El Cero Tapas Y Vinos","13645 min","3.6","(11)","Kuala Lumpur",""
"zd8p","Chichicky (Lalaport)","Fried Chicken","4.9","(5)","Kuala Lumpur",""
"avnk","Marinero Mediterranean Dining & Bar","Mediterranean","4.9","(11)","Kuala Lumpur",""
"rnoj","Ayam Penyet Best Station (Lalaport)","Ayam Penyet","4.4","(100+)","Kuala Lumpur",""
"cv7f","Kedey Kamek (Lalaport)","Fried Rice","3.9","(35)","Kuala Lumpur",""
"n3li","La Chica Mexican Grill","Malaysian","3.2","(60)","Kuala Lumpur",""
"q5ca","Restaurant Pak Punjab (Chow Kit)","Malaysian","4.5","(500+)","Kuala Lumpur",""
"umzl","Papafry (Lalaport)","Korean","4","(100+)","Kuala Lumpur",""
"mixk","The Brew Crew (Lalaport Bukit Bintang)","Coffee","4.7","(100+)","Kuala Lumpur",""
"hkl5","Warong Bakar Siam","Thai","4.5","(23)","Kuala Lumpur",""
"w6mv","Dinos thai food restoran","Fried Rice","4.4","(500+)","Kuala Lumpur",""
"qb37","Baker's Cottage (Jalan Raja Chulan)","Chicken Rice","4.8","(500+)","Kuala Lumpur",""
"ul74","ALI BABA & 41 DISHES","Asian","4.5","(100+)","Kuala Lumpur",""
"wr7n","Thaikata Thai Food","Thai","4.8","(100+)","Kuala Lumpur",""
"t5vh","Restoran Al Sarifa (Bukit Bintang)","Roti Canai","4.4","(1000+)","Kuala Lumpur",""
"z8pd","Nawab’s Restaurant","Briyani","3.9","(86)","Kuala Lumpur",""
"ttph","Food Empire_Hotplate BBCC","Asian","4.7","(4)","Kuala Lumpur",""
"e2au","Rockafellers Kitchen+Bar","European","3.5","(42)","Kuala Lumpur",""
"grav","Cheesecake Zowa @ kEATchen (Bukit Bintang)","Desserts","5","(25)","Kuala Lumpur",""
"q1bg","Restoran Safreen","Roti Canai","4.5","(3000+)","Kuala Lumpur",""
